Vmag,Plx,B-V,Amag,TargetClass
7.94,4.369263709042295,1.028,16.29123,0
9.24,6.006115391454666,0.497,17.110157,1
8.0,0.8251709216697933,1.034,14.324089,0
7.61,4.65234528742905,1.285,14.89183,0
7.2,2.470389674669556,1.081,14.396664,0
9.03,4.702912698416197,1.146,16.841465,1
9.22,8.874678920839006,0.514,18.849136,1
9.27,6.902325950678241,0.465,18.95508,1
8.25,9.60342082669328,0.415,18.366262,1
8.65,8.801294645111657,0.502,18.124348,1
8.49,63.25035005996747,1.076,22.468704,1
7.57,8.849520991187141,0.507,17.431013,1
5.82,34.645985016558285,0.489,18.489496,1
8.95,8.254567834896338,0.4,17.883757,1
10.02,3.8534566919214983,0.634,19.336615,1
9.28,1.3673157837075738,1.181,14.213859,0
8.55,7.707579626076027,0.449,17.271465,0
9.05,2.2541188825204097,1.561,11.2857895,0
6.91,2.900301242678207,1.12,14.373802,0
8.72,8.974599773459952,0.797,18.129776,1
10.89,43.26405785077827,1.47,23.517168,1
8.7,7.474754254985529,0.362,17.640842,1
8.24,2.190892152671734,1.044,15.574338,0
9.73,4.711712171188195,0.616,18.149734,1
8.99,0.1486377473560831,1.177,7.4848495,0
8.81,3.7176138538395858,0.45,15.859666,1
9.04,2.943228400196701,0.95,15.279866,1
5.61,6.348143594761758,1.589,14.096148,0
8.38,7.483702344462641,0.494,17.542545,1
9.65,0.5142230678252342,1.09,10.530457,0
7.18,4.133130783347734,1.31,14.580034,1
8.6,14.948508263836814,0.7,19.492008,1
5.84,6.570791556382863,1.576,15.018453,0
9.68,4.1443747125468535,0.314,17.646431,1
7.97,3.153232979489524,0.967,15.757536,0
8.1,11.8341555338688,0.501,18.488655,1
9.52,7.067123128348853,0.629,19.14398,1
9.22,1.5268058813240724,0.864,17.135994,1
6.5,4.428496936496005,-0.108,15.133636,1
8.77,3.742168275506738,1.393,16.401697,0
8.81,11.189384722007674,0.46,18.752796,1
6.23,24.943676935154286,0.398,18.119263,1
6.28,4.664609650684196,1.681,14.32263,0
7.74,43.233868565880194,0.966,20.915405,1
6.55,6.080708871881735,1.152,15.731621,0
7.7,1.0026352260204103,1.636,13.91519,0
7.66,1.7771899458773994,1.598,13.525931,0
8.94,15.211373708253356,0.711,20.089687,1
8.93,1.5395600284144997,0.82,12.74714,0
8.88,10.290651275883793,0.569,18.10859,1
6.86,25.844650826797206,0.447,18.913042,1
7.87,2.148261329049696,1.549,15.002556,0
9.44,2.1535301295995173,1.007,15.642746,0
8.06,5.818020186848113,1.126,15.958919,0
7.01,6.143176143832107,0.293,16.11429,1
6.45,20.32871935437583,0.386,18.078604,1
6.35,6.605252119970528,1.179,15.251587,0
9.95,1.3196127284026695,0.428,16.400173,1
3.62,11.023369418992786,0.974,13.844657,0
9.79,3.493246436158533,0.471,13.056063,1
7.91,2.325911545906819,0.983,15.317213,0
9.57,1.0656264242035332,0.667,17.095749,1
8.97,7.466008193384734,0.508,17.718681,1
9.56,6.071890582479067,0.422,17.92971,1
8.07,0.6713474307546468,1.599,13.373488,0
9.8,4.878854527795389,0.586,18.665274,1
8.25,3.582286714276732,1.059,15.822739,0
7.93,5.311044649119539,1.013,15.1735325,0
5.49,10.561451550934088,0.978,15.441694,0
9.15,5.396506260924915,0.537,17.94834,1
7.53,5.062557788419302,1.166,16.227861,0
8.41,16.412650291824797,0.588,19.46293,1
9.69,16.960070281641805,0.403,17.153801,1
7.38,1.7047356987134648,1.604,14.4212,0
9.1,3.660142787818507,1.419,15.973742,0
7.5,2.3234582789449867,1.703,14.4897,0
8.94,4.876979164918824,1.151,17.30049,0
7.05,2.2547342771576604,-0.122,14.5415535,1
7.68,4.787685417361557,1.154,15.727972,0
9.27,5.389727524937497,1.046,17.540882,0
5.04,17.78968036403995,0.031,16.260147,1
7.17,4.28690753210428,0.823,15.074625,0
6.7,7.44772369023412,0.872,16.010656,0
8.68,1.0513995744239557,0.078,15.18515,1
9.33,2.944673564900832,0.539,17.880587,1
9.11,10.752193726900009,0.697,19.220078,1
9.37,7.063950764602768,0.772,18.431223,1
7.45,9.98683126510336,0.48,17.58471,1
6.28,8.602666422974613,0.932,16.034258,0
7.37,6.27694074049295,1.077,15.966657,0
7.78,1.5351002407711802,1.371,15.031246,0
9.05,15.183645558931724,0.589,19.856838,1
9.85,4.354614271132982,0.513,16.982557,1
7.83,3.392455799010275,1.299,15.956562,0
8.94,2.684161384142563,0.366,15.345167,1
8.71,2.2770584383934653,0.336,15.914546,1
9.56,12.637275203158008,0.665,20.221298,1
8.08,14.166191094527496,0.461,18.721996,1
8.49,2.266616193301986,0.385,15.121679,1
5.92,22.21905288105992,0.407,17.664444,1
7.9,3.572768122000312,-0.03,16.112322,1
8.31,4.846532746344622,0.436,17.488453,1
8.61,1.568108839630795,0.891,13.7971325,0
7.36,21.02732220082903,0.555,19.087849,1
7.35,1.9204816500920756,1.616,14.408098,0
9.89,4.334104411745611,0.499,17.777458,1
9.18,13.065268348225022,0.657,19.887249,1
8.88,14.409738006064558,0.568,19.580969,1
9.46,9.421270267912158,0.698,19.318699,1
6.33,6.6373473774084495,1.016,15.165779,0
7.57,7.405739584339146,1.28,16.398344,0
9.37,5.6862031704219245,0.5,16.621246,1
8.24,1.9531658493797015,0.08,14.001442,1
7.65,4.303449516266519,1.184,16.324,0
6.08,12.074376595594275,0.133,16.465023,1
8.36,0.2056946309976273,1.41,13.527119,0
7.36,2.009795510095431,1.534,14.01207,0
8.52,0.9203399995568022,0.22,11.970981,0
8.57,3.573695227895852,0.89,16.585722,0
9.64,6.764912453938378,0.432,18.56665,1
9.46,7.19321531254012,0.582,18.872623,1
9.22,2.2070169158592057,0.21,15.372245,0
7.27,2.1130076085073752,1.498,14.402556,0
6.84,6.1761361353622695,0.921,16.162556,1
8.95,2.3823134506286285,0.989,16.413803,0
7.45,6.4302336881685145,1.125,16.408453,0
8.8,0.95627174582951,1.172,15.147565,0
12.38,14.78343193598639,1.339,23.494883,1
5.78,3.046751154748621,-0.01,13.543341,0
9.11,6.971824505872143,0.461,18.43552,1
8.61,2.8773420373821,1.024,16.010035,0
10.67,4.28314123200281,0.375,18.499239,1
7.71,3.9722985681984255,0.121,15.841702,0
7.59,7.883886359977058,0.313,16.933224,1
8.61,6.439069591065023,0.52,17.684566,1
9.38,4.962434914225366,0.068,16.520674,1
7.93,12.58723808043989,0.775,18.683783,1
5.78,4.670403325718629,1.71,13.7903,0
7.83,1.3820147245172096,0.592,12.997119,0
5.88,89.16209888091828,0.85,20.651936,1
6.34,25.936767274516253,0.5,18.426527,1
8.45,3.845002499663849,1.093,15.638753,0
8.44,8.334274279671986,0.449,17.394943,1
7.89,3.693459346413542,1.722,14.7637415,0
8.1,3.979014910377932,1.107,15.577723,0
8.52,0.2006239352551683,1.622,12.9804735,0
8.18,3.743549607134328,1.508,15.062885,0
7.93,0.68117576745843,1.614,14.069433,0
8.8,12.129855040641653,0.618,19.42089,1
9.91,3.806272477913853,0.355,18.1518,1
7.2,14.089479620074298,0.47,17.99332,1
8.49,4.362912010701863,1.132,16.878035,1
6.85,6.157924415853971,0.937,15.887674,0
8.04,0.1287791083016033,1.51,7.55545,0
8.89,11.317646126213678,0.734,18.805876,1
8.89,8.0881872154108,0.443,18.084246,1
9.43,1.0904074102655006,0.94,14.225207,0
5.88,5.511223167631659,1.133,15.099277,0
8.49,1.7426527752641698,0.999,15.918607,1
8.22,3.155901976595467,0.419,16.382286,1
7.09,2.9061019533869725,1.394,13.267643,0
8.24,12.14085609196654,0.491,18.79463,1
8.26,1.7881989163946015,1.052,14.399433,1
9.97,5.354074362292486,1.7,18.36259,1
7.64,8.53072701213254,0.5,17.494059,1
6.24,5.069007953681132,1.622,14.407342,0
9.87,16.814082267592656,0.954,21.013285,0
7.67,2.234352335838329,0.997,14.260317,0
7.92,55.20833076052049,0.94,21.64264,1
9.14,0.3919986749178619,0.927,14.7263565,0
8.27,6.6074594572717,0.795,17.831112,1
9.23,7.270433665856009,1.236,18.084259,0
8.09,2.537392738039212,0.832,15.525692,1
7.74,25.200503744430428,0.754,19.849663,1
5.47,7.844792744667098,1.275,14.541237,0
8.14,3.109478214408834,0.933,15.320814,0
8.27,9.184192450778596,0.641,17.997343,1
9.92,4.390144847003366,0.513,16.77534,1
7.93,3.840108952690264,0.95,14.391281,0
7.29,2.6112814948725864,1.462,14.089178,0
6.33,8.856636055251698,0.947,15.9149,0
10.24,1.4691508737278416,0.409,15.407119,1
7.22,12.91876675437238,0.334,17.78135,0
5.56,5.600022124005237,-0.054,14.1854725,1
8.06,8.286798881245188,0.37,17.506508,1
8.63,27.93877162661536,0.837,20.891233,1
9.27,4.077093231985064,1.14,17.328617,0
6.01,8.45573411771071,0.162,15.685016,1
4.99,2.1697477497811204,1.619,11.52748,0
10.21,1.5299138119037856,0.138,15.7797165,0
8.99,14.076374584316762,0.585,19.558044,1
9.66,10.283908372396814,0.52,19.54633,1
9.78,5.77098481137301,0.657,18.612064,1
5.18,12.306215165998257,1.006,15.285946,0
7.14,11.89798959150984,0.312,17.245945,1
9.13,1.9781517095447296,0.887,14.876096,0
7.94,8.099830572611593,0.392,17.71844,1
9.22,9.508349250366274,0.745,19.115463,1
8.18,2.8473588393840825,1.281,15.007441,0
7.82,8.102287383889816,1.011,17.195307,0
9.15,2.388056876798879,0.504,17.978344,1
8.1,10.369678678841472,0.436,18.273142,1
9.12,5.029868998346839,0.427,17.884083,1
8.35,1.151279650553601,1.29,14.476547,0
5.35,6.306320220961378,1.505,14.325924,0
6.55,4.429051854402862,1.244,15.340774,0
4.78,14.41860468892579,1.254,15.626904,0
8.75,6.564661189337712,0.487,18.048693,1
9.09,3.2692645381867216,0.9,16.246819,0
9.04,4.395125125469294,0.692,14.77064,1
7.51,19.887536830000712,0.607,18.855228,1
8.67,3.621748842634764,1.158,16.033783,0
6.18,8.800176942058583,1.032,15.592623,1
9.02,4.326535919489151,1.043,16.740341,0
10.23,5.254438589692256,0.417,18.25113,1
7.9,5.819909235931821,0.744,16.504929,1
6.38,15.02736578488006,0.307,17.260456,1
6.45,7.429017851290742,1.063,15.684776,0
7.49,1.490994260071616,1.6,14.048769,0
7.66,8.13897245832949,0.486,17.112106,1
8.89,0.9642734556987564,1.033,15.362331,0
9.34,2.562580080035022,0.11,16.93914,1
8.25,2.961357022265398,1.039,15.561991,0
9.19,11.925332652704828,0.525,19.562252,1
7.59,8.43677071663613,0.508,16.994068,1
7.47,4.491721996545607,1.42,14.698021,0
5.7,7.804005092097405,1.3,15.245105,0
8.13,0.1762252554055403,1.381,15.722569,0
6.91,11.963546242776394,0.314,17.461264,1
6.61,13.868130695754864,0.905,17.22599,1
4.66,7.131499101622007,1.024,14.012019,0
8.94,14.70291130538348,0.816,19.74084,1
5.41,8.19798544731904,0.022,15.24774,1
9.21,3.071004479234528,0.373,16.762726,1
9.9,10.459655303219458,0.577,19.06892,1
8.47,9.420423948416818,0.463,18.401619,1
8.49,0.9245877093916866,1.427,13.423859,0
5.01,5.998827483325109,1.584,14.124108,0
8.04,3.4145625777561746,0.951,16.286674,0
7.86,8.1046286193505,0.363,17.249735,1
7.27,13.937464381659549,0.418,17.981947,1
9.59,0.0892171761630987,1.0,14.237095,0
9.73,7.075654834450752,0.46,19.025692,1
7.34,3.744212241742056,1.13,15.350301,0
8.73,7.977541779511793,0.646,18.570078,1
4.95,1.288417321822381,0.683,10.68064,0
7.8,6.030157598194962,0.26,17.006798,1
7.93,1.9754001805685404,1.143,14.157564,0
10.35,6.755312667299401,0.546,13.1910095,1
5.22,35.64520774102715,0.35,17.996681,1
9.71,5.218505853792212,0.44,17.961536,1
7.93,10.954009279166458,0.807,18.044203,1
7.72,6.66675936834865,0.542,17.060282,1
8.82,19.2406850710398,0.666,20.164059,1
5.45,15.393103427950091,1.095,16.404457,0
9.09,3.9702079747789782,0.362,17.41321,1
7.56,6.050709659908453,1.105,16.465185,0
9.32,13.528808705188812,0.5,19.226826,1
8.82,3.710729378291398,0.827,16.451696,1
8.76,4.89479196104817,1.012,16.88141,1
7.41,5.23625775331452,1.101,15.820725,0
9.39,11.900253089476942,0.734,19.872812,1
9.59,7.194600787299321,0.562,19.177528,1
9.04,7.17248899241936,0.989,18.256165,0
9.12,13.09975587276166,0.662,19.56599,1
8.78,2.192518622220854,1.198,15.511765,0
9.59,2.8069804643444893,1.012,16.953781,0
8.9,13.732727304938397,0.671,19.457993,1
7.61,4.2265524736146745,0.254,16.331465,0
6.26,8.918300230710983,1.09,15.927437,0
7.17,6.821279310425581,0.345,16.326149,0
6.93,14.48298285703886,0.38,17.607254,1
8.09,1.6268072076628954,1.083,14.013457,0
7.22,48.32748405746828,0.775,20.678944,1
6.96,3.1053828032294275,1.394,15.127342,0
7.78,1.188371625131401,1.71,12.29545,0
8.61,3.2777246712889663,0.093,16.18274,1
9.05,10.574604561858834,0.528,18.990564,1
9.11,2.8176615346024287,1.338,16.073484,0
7.92,4.779672181914601,1.189,16.393024,0
7.13,3.125973375708982,1.26,14.084676,0
9.76,5.595550919690653,0.487,18.369053,1
9.26,7.271765742352709,0.671,18.406519,1
7.64,4.188123579927781,-0.048,15.872019,1
7.31,3.533208738365876,1.446,15.395002,0
9.29,9.109263784810445,0.483,18.512386,1
8.88,1.3348535353227704,1.169,13.923,0
7.11,4.133557338726345,0.993,15.647852,0
9.92,30.15490934155937,1.071,22.243193,1
8.81,5.497865105608155,0.157,17.278637,1
7.63,2.9267534970275144,1.131,13.794981,0
8.65,12.431589388025117,0.539,19.151852,1
9.78,40.861874045963255,1.194,22.734768,1
8.24,2.226431708474507,1.038,14.922298,1
8.21,3.838786396837076,1.087,15.930341,0
8.71,8.246743734992073,0.4,17.929276,1
9.06,0.1344917264842107,1.068,15.801525,0
8.38,3.470953754578262,1.316,13.932949,0
9.6,8.70674921294371,0.446,19.046509,1
8.91,3.931262703479185,0.37,16.442524,1
8.7,0.3783625964744912,1.064,11.29257,1
8.17,11.081626726063186,0.523,17.950842,1
7.76,3.0282042240525366,0.0,15.123782,1
6.95,1.370868832525343,0.414,10.729374,0
9.4,3.8140828921866783,1.187,18.049871,0
7.1,5.0996170994154335,1.128,16.086338,0
9.21,3.6818346401007216,0.85,15.892299,1
2.15,6.923564614324855,-0.046,10.779558,1
8.67,3.768893166373569,1.037,16.359097,0
5.67,18.55555454790599,0.603,17.061481,1
5.62,8.772060594441346,0.949,15.694701,0
7.18,2.705133720428273,1.414,14.565606,0
6.7,5.1221803855180745,0.028,14.872386,1
8.09,16.149425053008535,0.645,19.124128,1
7.15,53.62605341314512,0.769,20.775064,1
7.75,1.0635150338700574,1.537,6.6407566,0
8.15,5.951171571103973,1.03,17.033504,0
9.84,4.6533493004591335,0.538,18.723507,1
9.19,0.3269915885766223,0.704,13.650473,0
5.8,65.97090190738763,0.635,19.92778,1
5.93,8.242717130697725,1.403,15.276159,0
7.38,3.3130679128521443,1.326,14.68449,0
8.47,3.097654329565624,1.077,14.609434,0
9.35,5.464477198279481,0.508,18.087059,1
9.31,3.8198194648277495,0.655,18.27546,1
6.3,5.766790269225275,0.895,15.275924,0
6.82,2.600372777866344,1.273,14.071245,0
5.86,11.156038886654589,-0.039,16.138802,1
9.19,2.883233493803931,0.453,17.139748,1
9.06,2.6341861788944523,0.834,16.619417,0
7.83,8.379159075838501,0.553,17.262453,1
7.15,4.894482613152576,1.388,15.43528,0
8.99,2.0475796296432587,1.11,16.170815,0
7.79,0.716626104734817,0.883,12.359069,0
9.87,4.819137295385719,0.97,16.928099,0
8.52,4.055402709702386,1.008,15.660675,0
8.46,4.385254357885696,1.403,16.006012,0
6.82,7.462106298528577,1.238,15.960075,0
9.14,13.90100641211175,0.651,19.9045,1
7.83,28.108998932168426,0.815,20.083553,1
8.97,5.054429100813886,0.481,17.867983,1
7.25,3.3449802319281963,1.645,12.98064,0
3.93,41.807041120947055,0.175,17.072454,1
7.9,13.169440110595897,0.673,18.585188,1
5.8,2.6008376613736326,-0.095,13.55725,1
8.64,5.856167506050546,0.909,17.956615,0
5.64,19.59494532932093,0.537,17.022308,1
8.56,1.6218575111202111,0.1,16.191696,0
9.11,3.1505770454112536,0.905,16.39941,0
9.34,7.366567839532921,0.546,18.863579,1
5.7,12.29572351523785,-0.01,15.848947,1
8.34,9.534498140538098,0.71,17.932774,1
9.13,24.05461614331833,0.874,21.058033,1
7.28,12.12597446305889,0.342,17.5027,1
9.65,8.44520011027187,0.499,19.623783,1
7.63,11.509192484062304,0.843,17.729733,1
4.3,1.6688867881158305,-0.154,12.728708,0
9.19,12.484622082262522,0.666,19.914429,1
7.61,12.195359850412784,0.678,17.93229,1
8.67,6.7633058265785655,0.362,17.854784,1
5.98,24.542300665167545,0.52,17.899975,1
7.36,1.8822229861531852,1.47,13.719208,0
8.33,5.640785816067473,1.141,16.46683,0
7.89,3.1381681402890838,1.306,15.665472,0
9.09,5.907721125339376,0.379,17.88834,1
9.27,4.177912961270499,0.508,17.77352,1
7.87,14.27729272412645,0.492,18.85088,1
6.96,40.362497389553546,0.627,19.919216,1
8.27,6.777520248507217,0.994,16.883171,0
8.45,5.718259365378397,0.927,16.966457,0
9.3,0.7598611470394807,1.107,13.869069,0
8.45,25.121253102795464,0.848,20.894161,1
7.17,3.018168144639192,1.626,14.884128,0
6.4,7.194585536922666,0.135,15.692686,0
8.85,1.423144212097733,0.885,12.880899,0
9.65,0.4693738856066751,0.94,10.670599,1
9.6,4.283342407068591,1.075,17.731703,0
8.34,11.470282568239108,0.5,18.258133,1
8.19,0.5905756932903192,0.818,13.726049,0
5.43,6.273625846956125,1.64,13.872099,0
8.12,4.181656972179006,1.103,15.583802,0
8.14,6.327080295544704,1.068,17.29615,0
9.06,2.4942378799489977,1.074,15.080601,0
8.75,15.185897197696365,0.576,19.615932,1
8.45,2.428310237293006,0.924,15.878607,0
4.49,28.998847774955603,0.164,16.7188,1
8.13,12.681209876652026,0.414,18.581291,1
9.02,0.1978200028409638,0.163,14.323489,0
9.01,2.3044228289926574,0.956,15.6314125,0
9.15,10.256243388689628,0.565,19.513088,1
9.79,8.895935429832011,0.555,19.40622,1
8.4,2.8396035073152284,1.019,15.441199,1
9.19,3.376294062683577,1.096,14.14613,0
9.29,5.144702398158444,1.05,16.86274,0
9.71,0.4946928339281513,0.27,9.916964,0
9.59,9.291955813894155,0.685,19.652077,1
8.23,2.77413771867888,1.154,15.279665,0
4.68,15.21304018380662,0.931,15.56624,0
8.62,6.6066681773550044,0.403,17.73737,1
7.98,7.479476776994845,0.9,16.625824,0
8.76,7.969317607312745,0.391,18.511826,1
9.26,11.081264837583502,0.675,19.468937,1
9.06,2.0241964346263623,1.035,15.160541,0
8.86,2.2801618951602016,1.07,15.36515,0
8.3,9.696973810138244,1.011,17.972492,1
5.34,11.081454945574288,0.883,15.682784,0
8.48,8.63922240815712,0.511,18.301298,1
8.32,18.801885372663204,0.595,19.69079,1
8.72,5.866883510357869,0.569,18.219103,1
6.38,7.356826298606644,0.006,15.8265085,1
8.85,11.032251354006158,0.488,18.59451,1
8.42,74.94112311345235,1.202,22.779324,1
8.21,4.385754807986663,1.339,15.581081,0
9.86,26.374366135330035,1.119,21.913885,1
9.77,27.13377979927403,1.069,21.889505,1
6.68,11.249529899352655,1.102,16.94347,0
8.05,6.397182771789149,0.352,16.763626,1
7.08,1.626871033289333,1.61,14.02583,0
8.69,1.5307158956536555,0.12,13.232425,1
8.15,2.202386682286038,1.075,14.4622555,0
6.05,26.973528783548293,0.447,18.247452,1
7.66,4.034823911321261,1.437,14.588032,0
8.29,7.746962762867841,0.538,18.097105,1
6.4,8.610868809755017,0.135,16.214214,1
8.52,9.268822456354672,0.608,18.939304,1
7.58,3.309831938152582,-0.115,15.331141,1
6.68,4.664507791043516,1.212,14.91202,0
8.19,16.901510536852232,0.57,19.456688,1
8.64,2.635122704901561,0.467,15.664169,1
9.27,0.5533155482235181,1.146,11.259701,0
5.97,6.586863527446471,-0.082,15.041237,0
7.62,0.2609323779342972,0.333,12.21539,0
10.07,1.4524368988642102,0.24,16.440788,1
8.27,1.4799226450772387,1.094,12.9424925,0
9.14,0.3684220555047568,1.323,12.590981,0
9.08,4.917855061834282,0.482,17.672508,1
8.55,7.916155487674868,0.645,18.150616,1
7.69,4.386676054403652,0.991,16.055105,0
5.9,4.635723896389384,1.091,14.664082,0
5.49,3.7342114622478126,1.615,13.896206,0
7.19,5.22111123009776,0.124,16.530281,1
7.4,4.198260292446378,1.571,15.572386,0
9.03,3.6888623512475474,1.082,16.037003,0
7.91,5.691652894170911,1.184,16.864943,0
11.94,6.606916860953659,1.37,22.037659,1
8.3,4.13330961979036,0.994,16.277481,0
5.84,18.022526935595224,0.973,17.13797,0
11.95,12.025585608019751,1.106,22.856358,1
2.24,13.547723699119128,1.17,13.012119,0
5.71,4.296787255894039,0.911,14.589871,0
9.02,7.037510229371701,0.661,18.557056,0
10.05,7.541423077413786,0.643,19.845207,1
8.01,4.518274914135685,0.445,17.175735,1
7.06,2.4532738028350907,1.314,14.452833,0
8.55,0.8605403786352721,1.212,14.874089,0
7.88,24.30425704571216,0.677,19.94566,1
8.9,7.600634513606662,0.424,18.437057,1
6.28,5.293611826480895,0.916,15.514776,0
9.1,1.8062211543607,1.236,15.47079,0
10.49,27.17809178434445,1.226,23.019817,1
9.13,1.6332986774740492,1.193,14.597109,0
6.91,2.5466606631921542,1.585,13.036547,0
8.68,4.260598291597494,0.944,17.072592,0
5.5,10.051393530886806,1.106,15.632666,0
10.37,41.71744909194602,1.46,23.487797,1
9.25,15.644723576095966,0.864,20.250147,0
9.83,1.2933708758400222,0.519,17.605473,1
6.44,14.612876335128613,0.439,17.080381,1
7.93,5.775894279223797,0.237,16.787937,1
7.8,3.3427772184250504,0.9,15.507896,0
8.71,0.3228601336199843,1.498,14.211853,0
7.3,14.944106920824815,0.423,18.160095,1
9.51,2.385509271955935,1.062,15.937786,0
7.75,8.494099235360869,0.92,17.822603,1
9.18,0.1868219454477366,1.13,14.445393,0
8.26,0.902669841930205,1.588,12.390374,0
9.15,3.789161273156849,0.818,17.750797,1
9.96,0.0504222604892492,0.449,15.840456,0
6.5,11.827668172255496,0.205,16.797817,1
9.58,13.717008110166477,0.7,20.018908,1
6.46,6.600987590497058,0.962,15.527905,0
8.11,1.1097959213273942,1.5,9.822113,0
6.83,7.696883788019972,1.158,16.30158,0
5.98,49.44843803755988,0.687,19.444233,1
8.97,0.0729669215549744,1.314,9.365907,0
6.2,7.299893951638402,1.237,15.652105,0
7.94,1.5184823143794275,0.501,12.75894,0
4.89,52.50665382071936,0.487,18.508919,1
8.91,5.059431817129079,0.356,16.881962,0
6.55,44.87165818973151,0.655,19.85243,1
8.13,2.187552457192424,0.971,15.522833,0
9.37,8.240198655365553,0.496,19.02729,1
9.07,4.1000772081527534,0.916,17.946232,1
4.4,14.260061801274247,0.94,15.041996,1
8.52,10.035947799875672,0.257,17.943977,1
9.08,6.2501937664757214,0.835,17.566147,1
5.69,15.738098041010158,0.335,16.728172,1
9.37,9.46133747354703,0.662,19.448895,1
8.79,4.043307380094179,0.904,16.671707,1
7.99,2.490960818124211,1.286,16.09588,0
9.14,0.7943486526503649,0.043,4.1400003,1
7.36,2.1324390400867586,1.444,14.168639,0
7.31,0.5850400987584962,1.4,12.613489,0
6.18,3.768774253458453,-0.004,13.712524,0
5.89,8.403397026684805,1.031,15.451111,1
9.11,1.9734164760170616,0.99,15.312746,1
9.23,2.197834925537242,1.132,16.637213,0
4.78,7.720370552059286,1.55,13.769798,0
7.51,2.9012429793441368,1.308,15.122221,0
8.77,2.1104953733356986,1.326,14.356358,0
9.12,4.096349749874825,1.682,16.074677,0
5.17,131.8970704823086,0.704,20.77944,1
9.67,4.778250720463573,0.491,18.638952,1
9.15,7.706485590587884,0.424,18.721714,1
9.09,6.727415675995331,0.659,17.815374,1
8.83,4.332287958809994,0.54,18.216856,1
8.68,4.187995468324566,1.418,16.601658,0
6.98,0.2901132040673557,0.918,7.7106404,0
7.34,21.713230765581255,0.633,19.031286,1
6.97,2.7532632455658024,1.341,13.871056,0
8.09,8.496801497215289,0.453,17.71656,1
7.86,2.351999226225578,1.671,14.354265,0
8.95,31.339995522564696,0.888,21.501385,1
9.9,2.054779558715512,0.506,18.319735,1
9.23,12.720968877288346,0.557,19.868763,1
7.07,17.690299205747955,0.644,18.495535,0
6.27,4.904100468128171,0.132,14.168919,1
8.09,2.186743698193258,1.499,13.609018,0
8.59,13.43208463202788,0.616,19.375772,1
8.79,3.4830713227632355,1.087,16.225693,0
4.08,17.91921623885399,1.1,15.353949,0
6.17,4.735143462173971,1.344,14.392193,0
2.64,54.54330946533813,0.165,16.331524,1
6.46,5.784088781859315,1.176,15.616149,0
5.13,4.973625735473702,1.601,13.714189,0
7.33,10.421469517486557,1.011,17.188698,1
7.46,5.039971574157231,1.685,15.601945,1
9.42,9.294272499208924,0.843,19.687313,0
9.68,10.26927848305763,0.585,19.314285,1
8.72,1.0094510983128897,0.909,13.124068,0
7.5,4.610750213056543,1.032,16.36893,0
8.89,89.88285970897127,1.424,23.66531,1
9.45,2.904138422363557,0.995,14.514186,1
9.86,5.755718127516217,0.601,18.64698,1
9.0,3.858185760387689,1.125,16.793543,0
7.78,5.997739906774339,1.123,16.181679,0
9.79,10.133699387088855,0.649,19.67175,1
9.65,3.120478891529499,0.465,16.657001,1
10.1,20.31352811588872,0.942,21.65028,1
8.85,1.5147099655178136,1.14,15.36598,0
8.77,9.219638508623508,0.38,18.42983,0
7.41,1.2095159928706654,1.389,11.189374,0
8.44,4.657656883462691,1.435,16.215473,0
9.15,1.1662211149911994,1.223,11.38579,0
9.23,12.5577475035865,0.737,19.690092,1
8.24,2.6819486193021294,1.383,15.819369,0
7.42,3.2234146766216174,1.132,15.261009,0
7.46,9.262884037926652,0.475,17.66301,1
8.8,9.134658188031745,0.502,18.51252,1
4.45,8.81444227809959,1.347,14.187168,0
9.36,2.070370526767343,1.029,16.159178,0
8.91,2.3180040185641047,1.074,15.269208,1
9.83,1.1423844161814225,0.555,15.095392,1
7.58,4.211693481524007,0.972,15.807111,0
8.84,34.991587695657444,0.925,21.496117,1
9.1,7.777140313381023,0.918,18.356293,0
7.53,4.377093141275281,0.143,15.963181,1
8.05,6.774850326053568,0.895,16.918932,0
8.59,4.163279162673133,0.36,16.61113,1
8.76,3.517210192363796,1.176,15.633741,0
8.54,9.225150017522418,0.516,18.366009,1
11.68,26.07456406437709,1.467,22.861427,1
8.79,11.367809157243313,0.566,19.44006,1
7.57,11.310268868496935,0.456,18.003578,1
7.8,8.773848028321622,0.458,17.644749,1
6.5,6.630541212274352,1.079,15.387135,0
8.12,3.699852293525271,2.53,14.782192,0
5.64,18.36933162532864,0.42,16.94988,0
10.13,7.3520771264648594,0.503,19.289349,1
11.04,2.1883296817950098,-0.015,17.179434,0
9.01,0.6096953018701603,1.084,12.370489,1
8.29,2.245959036493013,0.061,15.422556,0
8.4,22.240201458495008,0.714,20.16958,1
8.47,4.406556447740513,0.402,17.704777,1
8.22,4.057950668742101,1.064,15.940341,0
9.46,8.610847347782844,0.585,19.211824,1
8.26,4.172555761363452,0.912,16.535692,1
9.09,3.487226710270693,0.995,16.053486,0
8.98,8.072100045677557,1.07,18.598808,0
5.29,37.92163561871473,0.395,18.099083,1
8.16,1.2214167948755958,1.57,6.1702995,0
8.2,0.6683275040965421,1.659,12.872492,0
6.84,44.63545697780096,0.655,20.02995,1
5.49,12.162954620188732,1.021,15.937759,0
7.58,16.133716233269112,0.516,18.273092,1
9.82,11.827977180819984,0.677,20.142288,1
8.66,3.49255671396213,0.965,17.00193,0
9.74,9.401460401830448,0.486,18.7194,1
8.08,5.399909112818546,0.989,16.326675,1
9.77,4.375508377782959,0.306,18.890629,1
